match_id,start_date,era_label,venue,venue_type,win_loss_flag,format
1439896,2024-10-16,Modern Era,"M Chinnaswamy Stadium, Bengaluru",Home,0.0,Test
1439897,2024-10-24,Modern Era,"Maharashtra Cricket Association Stadium, Pune",Home,0.0,Test
1439898,2024-11-01,Modern Era,"Wankhede Stadium, Mumbai",Home,0.0,Test
1448349,2025-06-20,Modern Era,"Headingley, Leeds",Away,0.0,Test
1448350,2025-07-02,Modern Era,"Edgbaston, Birmingham",Away,1.0,Test
1448351,2025-07-10,Modern Era,"Lord's, London",Away,0.0,Test
1448352,2025-07-23,Modern Era,"Old Trafford, Manchester",Away,1.0,Test
1448353,2025-07-31,Modern Era,"Kennington Oval, London",Away,1.0,Test
1479569,2025-10-02,Modern Era,"Narendra Modi Stadium, Ahmedabad",Home,1.0,Test
1479570,2025-10-10,Modern Era,"Arun Jaitley Stadium, Delhi",Home,1.0,Test
1479571,2025-11-14,Modern Era,"Eden Gardens, Kolkata",Home,0.0,Test
1479572,2025-11-22,Modern Era,"Barsapara Cricket Stadium, Guwahati",Home,0.0,Test
