Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
T20,KD Karthik,0,1,1,0,0,0,1,,v South Africa,Durban,20 Sep 2007,
T20,V Sehwag,0,5,3,0,0,0,1,,v Australia,Melbourne,1 Feb 2008,
T20,S Sreesanth,0,1,1,0,0,0,1,,v Australia,Melbourne,1 Feb 2008,
T20,SK Raina,0,4,4,0,0,0,1,,v New Zealand,Wellington,27 Feb 2009,
T20,YK Pathan,0,3,2,0,0,0,1,,v New Zealand,Wellington,27 Feb 2009,
T20,YK Pathan,0,2,2,0,0,0,2,,v South Africa,Nottingham,16 Jun 2009,
T20,YK Pathan,0,-,2,0,0,0,2,,v Sri Lanka,Nagpur,9 Dec 2009,
T20,M Vijay,0,2,1,0,0,0,1,,v South Africa,Gros Islet,2 May 2010,
T20,A Nehra,0,1,1,0,0,0,2,,v Australia,Bridgetown,7 May 2010,
T20,A Nehra,0,1,2,0,0,0,2,,v West Indies,Bridgetown,9 May 2010,
T20,MM Patel,0,1,1,0,0,0,1,,v England,Manchester,31 Aug 2011,
T20,AM Rahane,0,2,3,0,0,0,1,,v England,Eden Gardens,29 Oct 2011,
T20,RA Jadeja,0,1,1,0,0,0,1,,v England,Eden Gardens,29 Oct 2011,
T20,P Kumar,0,2,2,0,0,0,1,,v England,Eden Gardens,29 Oct 2011,
T20,RG Sharma,0,2,1,0,0,0,2,,v Australia,Sydney,1 Feb 2012,
T20,G Gambhir,0,2,2,0,0,0,2,,v Pakistan,Colombo (RPS),30 Sep 2012,
T20,PP Chawla,0,3,1,0,0,0,1,,v England,Wankhede,22 Dec 2012,
T20,I Sharma,0,1,1,0,0,0,1,,v Pakistan,Bengaluru,25 Dec 2012,
T20,S Dhawan,0,10,3,0,0,0,2,,v West Indies,Mirpur,23 Mar 2014,
T20,MK Pandey,0,-,3,0,0,0,2,,v Zimbabwe,Harare,19 Jul 2015,
T20,AT Rayudu,0,1,1,0,0,0,1,,v South Africa,Dharamsala,2 Oct 2015,
T20,AT Rayudu,0,4,2,0,0,0,1,,v South Africa,Cuttack,5 Oct 2015,
T20,Harbhajan Singh,0,1,1,0,0,0,1,,v South Africa,Cuttack,5 Oct 2015,
T20,B Kumar,0,1,2,0,0,0,1,,v South Africa,Cuttack,5 Oct 2015,
T20,RG Sharma,0,2,2,0,0,0,1,,v Sri Lanka,Pune,9 Feb 2016,
T20,JJ Bumrah,0,1,0,0,0,-,1,,v Sri Lanka,Pune,9 Feb 2016,
T20,Yuvraj Singh,0,-,1,0,0,0,1,,v Sri Lanka,Ranchi,12 Feb 2016,
T20,RG Sharma,0,2,2,0,0,0,2,,v Pakistan,Mirpur,27 Feb 2016,
T20,AM Rahane,0,5,1,0,0,0,2,,v Pakistan,Mirpur,27 Feb 2016,
T20,HH Pandya,0,1,2,0,0,0,2,,v Pakistan,Mirpur,27 Feb 2016,
T20,RA Jadeja,0,-,3,0,0,0,2,,v New Zealand,Nagpur,15 Mar 2016,
T20,A Nehra,0,-,4,0,0,0,2,,v New Zealand,Nagpur,15 Mar 2016,
T20,SK Raina,0,1,1,0,0,0,2,,v Pakistan,Eden Gardens,19 Mar 2016,
T20,KL Rahul,0,-,1,0,0,0,2,,v Zimbabwe,Harare,18 Jun 2016,
T20,MK Pandey,0,2,1,0,0,0,1,,v Zimbabwe,Harare,22 Jun 2016,
T20,A Mishra,0,2,0,0,0,-,1,,v England,Nagpur,29 Jan 2017,
T20,V Kohli,0,2,2,0,0,0,1,,v Australia,Guwahati,10 Oct 2017,
T20,HH Pandya,0,1,2,0,0,0,1,,v New Zealand,Delhi,1 Nov 2017,
T20,SS Iyer,0,1,1,0,0,0,1,,v Sri Lanka,Indore,22 Dec 2017,
T20,RG Sharma,0,5,1,0,0,0,1,,v South Africa,Centurion,21 Feb 2018,
T20,RG Sharma,0,-,4,0,0,0,1,,v Sri Lanka,Colombo (RPS),6 Mar 2018,
T20,SK Raina,0,-,3,0,0,0,2,,v Bangladesh,Colombo (RPS),18 Mar 2018,
T20,V Kohli,0,1,2,0,0,0,1,,v Ireland,Dublin (Malahide),27 Jun 2018,
T20,RG Sharma,0,-,2,0,0,0,1,,v Ireland,Dublin (Malahide),29 Jun 2018,
T20,RR Pant,0,-,1,0,0,0,2,,v Australia,Sydney,25 Nov 2018,
T20,RR Pant,0,-,1,0,0,0,2,,v West Indies,Lauderhill,3 Aug 2019,
T20,Washington Sundar,0,-,1,0,0,0,1,,v West Indies,Thiruvananthapuram,8 Dec 2019,
T20,RR Pant,0,-,2,0,0,0,1,,v West Indies,Wankhede,11 Dec 2019,
T20,Washington Sundar,0,-,1,0,0,0,1,,v Sri Lanka,Pune,10 Jan 2020,
T20,Washington Sundar,0,4,3,0,0,0,1,,v New Zealand,Wellington,31 Jan 2020,
T20,KL Rahul,0,-,2,0,0,0,2,,v Australia,Sydney,8 Dec 2020,
T20,SS Iyer,0,-,1,0,0,0,2,,v Australia,Sydney,8 Dec 2020,
T20,V Kohli,0,6,5,0,0,0,1,,v England,Ahmedabad,12 Mar 2021,
T20,SN Thakur,0,1,1,0,0,0,1,,v England,Ahmedabad,12 Mar 2021,
T20,KL Rahul,0,3,6,0,0,0,2,,v England,Ahmedabad,14 Mar 2021,
T20,KL Rahul,0,11,4,0,0,0,1,,v England,Ahmedabad,16 Mar 2021,
T20,PP Shaw,0,-,1,0,0,0,1,,v Sri Lanka,Colombo (RPS),25 Jul 2021,
T20,S Dhawan,0,6,1,0,0,0,1,,v Sri Lanka,Colombo (RPS),29 Jul 2021,
T20,SV Samson,0,4,3,0,0,0,1,,v Sri Lanka,Colombo (RPS),29 Jul 2021,
T20,CV Varun,0,5,2,0,0,0,1,,v Sri Lanka,Colombo (RPS),29 Jul 2021,
T20,RG Sharma,0,6,1,0,0,0,1,,v Pakistan,Dubai (DICS),24 Oct 2021,
T20,SN Thakur,0,3,3,0,0,0,1,,v New Zealand,Dubai (DICS),31 Oct 2021,
T20,SA Yadav,0,5,4,0,0,0,1,,v New Zealand,Eden Gardens,21 Nov 2021,
T20,SA Yadav,0,2,1,0,0,0,2,,v Ireland,Dublin (Malahide),26 Jun 2022,
T20,KD Karthik,0,4,1,0,0,0,1,,v Ireland,Dublin (Malahide),28 Jun 2022,
T20,AR Patel,0,1,1,0,0,0,1,,v Ireland,Dublin (Malahide),28 Jun 2022,
T20,HV Patel,0,4,1,0,0,0,1,,v Ireland,Dublin (Malahide),28 Jun 2022,
T20,SS Iyer,0,8,4,0,0,0,1,,v West Indies,Tarouba,29 Jul 2022,
T20,RG Sharma,0,2,1,0,0,0,1,,v West Indies,Basseterre,1 Aug 2022,
T20,KL Rahul,0,4,1,0,0,0,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,HH Pandya,0,5,2,0,0,0,1,,v Pakistan,Dubai (DICS),4 Sep 2022,
T20,V Kohli,0,6,4,0,0,0,1,,v Sri Lanka,Dubai (DICS),6 Sep 2022,
T20,B Kumar,0,6,2,0,0,0,1,,v Sri Lanka,Dubai (DICS),6 Sep 2022,
T20,SA Yadav,0,-,1,0,0,0,2,,v Australia,Nagpur,23 Sep 2022,
T20,RG Sharma,0,14,2,0,0,0,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,RG Sharma,0,3,2,0,0,0,2,,v South Africa,Indore,4 Oct 2022,
T20,DJ Hooda,0,4,3,0,0,0,1,,v South Africa,Perth,30 Oct 2022,
T20,Mohammed Shami,0,5,2,0,0,0,1,,v South Africa,Perth,30 Oct 2022,
T20,DJ Hooda,0,2,1,0,0,0,1,,v New Zealand,Mount Maunganui,20 Nov 2022,
T20,Washington Sundar,0,2,1,0,0,0,1,,v New Zealand,Mount Maunganui,20 Nov 2022,
T20,SS Iyer,0,1,1,0,0,0,2,,v New Zealand,Napier,22 Nov 2022,
T20,RA Tripathi,0,7,6,0,0,0,2,,v New Zealand,Ranchi,27 Jan 2023,
T20,Kuldeep Yadav,0,6,1,0,0,0,2,,v New Zealand,Ranchi,27 Jan 2023,
T20,Kuldeep Yadav,0,1,1,0,0,0,1,,v West Indies,Lauderhill,13 Aug 2023,
T20,NT Tilak Varma,0,1,1,0,0,0,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,YBK Jaiswal,0,-,4,0,0,0,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,RD Gaikwad,0,5,0,0,0,-,2,,v Australia,Visakhapatnam,23 Nov 2023,
T20,Ravi Bishnoi,0,1,1,0,0,0,2,,v Australia,Visakhapatnam,23 Nov 2023,
T20,Arshdeep Singh,0,2,0,0,0,-,2,,v Australia,Visakhapatnam,23 Nov 2023,
T20,Ishan Kishan,0,6,5,0,0,0,1,,v Australia,Guwahati,28 Nov 2023,
T20,AR Patel,0,2,1,0,0,0,1,,v Australia,Raipur,1 Dec 2023,
T20,DL Chahar,0,5,2,0,0,0,1,,v Australia,Raipur,1 Dec 2023,
T20,YBK Jaiswal,0,2,3,0,0,0,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,Shubman Gill,0,11,2,0,0,0,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,Arshdeep Singh,0,1,1,0,0,0,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,NT Tilak Varma,0,2,1,0,0,0,1,,v South Africa,Johannesburg,14 Dec 2023,
T20,RG Sharma,0,1,2,0,0,0,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,RG Sharma,0,6,1,0,0,0,2,,v Afghanistan,Indore,14 Jan 2024,
T20,JM Sharma,0,2,2,0,0,0,2,,v Afghanistan,Indore,14 Jan 2024,
T20,V Kohli,0,1,1,0,0,0,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,SV Samson,0,2,1,0,0,0,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,RA Jadeja,0,1,1,0,0,0,1,,v Pakistan,New York,9 Jun 2024,
T20,JJ Bumrah,0,1,1,0,0,0,1,,v Pakistan,New York,9 Jun 2024,
T20,V Kohli,0,1,1,0,0,0,2,,v U.S.A.,New York,12 Jun 2024,
T20,V Kohli,0,8,5,0,0,0,1,,v Australia,Gros Islet,24 Jun 2024,
T20,S Dube,0,1,1,0,0,0,1,,v England,Providence,27 Jun 2024,
T20,RR Pant,0,2,2,0,0,0,1,,v South Africa,Bridgetown,29 Jun 2024,
T20,Abhishek Sharma,0,2,4,0,0,0,2,,v Zimbabwe,Harare,6 Jul 2024,
T20,RK Singh,0,3,2,0,0,0,2,,v Zimbabwe,Harare,6 Jul 2024,
T20,Mukesh Kumar,0,6,3,0,0,0,2,,v Zimbabwe,Harare,6 Jul 2024,
T20,SV Samson,0,6,1,0,0,0,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,SV Samson,0,4,4,0,0,0,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,Mohammed Siraj,0,1,1,0,0,0,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,CV Varun,0,1,2,0,0,0,1,,v Bangladesh,Delhi,9 Oct 2024,
T20,K Nitish Kumar Reddy,0,1,1,0,0,0,1,,v Bangladesh,Hyderabad,12 Oct 2024,
T20,SV Samson,0,2,3,0,0,0,1,,v South Africa,Gqeberha,10 Nov 2024,
T20,SV Samson,0,1,2,0,0,0,1,,v South Africa,Centurion,13 Nov 2024,
T20,SA Yadav,0,2,3,0,0,0,2,,v England,Eden Gardens,22 Jan 2025,
T20,NT Tilak Varma,0,1,1,0,0,0,1,,v England,Pune,31 Jan 2025,
T20,SA Yadav,0,3,4,0,0,0,1,,v England,Pune,31 Jan 2025,
T20,Arshdeep Singh,0,1,1,0,0,0,1,,v England,Pune,31 Jan 2025,
T20,Ravi Bishnoi,0,1,1,0,0,0,1,,v England,Wankhede,2 Feb 2025,
T20,SA Yadav,0,4,3,0,0,0,2,,v Pakistan,Dubai (DICS),21 Sep 2025,
T20,NT Tilak Varma,0,2,2,0,0,0,1,,v Australia,Melbourne,31 Oct 2025,
T20,Kuldeep Yadav,0,5,6,0,0,0,1,,v Australia,Melbourne,31 Oct 2025,
T20,JJ Bumrah,0,1,1,0,0,0,1,,v Australia,Melbourne,31 Oct 2025,
T20,Arshdeep Singh,0,6,3,0,0,0,1,,v Australia,Carrara,6 Nov 2025,
T20,Shubman Gill,0,4,1,0,0,0,2,,v South Africa,New Chandigarh,11 Dec 2025,
T20,CV Varun,0,2,2,0,0,0,2,,v South Africa,New Chandigarh,11 Dec 2025,
T20,Abhishek Sharma,0,7,1,0,0,0,2,,v New Zealand,Raipur,23 Jan 2026,
T20,SV Samson,0,1,1,0,0,0,2,,v New Zealand,Guwahati,25 Jan 2026,
T20,Abhishek Sharma,0,1,1,0,0,0,2,,v New Zealand,Visakhapatnam,28 Jan 2026,
T20,Arshdeep Singh,0,1,2,0,0,0,2,,v New Zealand,Visakhapatnam,28 Jan 2026,
T20,Abhishek Sharma,0,8,1,0,0,0,1,,v U.S.A.,Wankhede,7 Feb 2026,
T20,S Dube,0,1,1,0,0,0,1,,v U.S.A.,Wankhede,7 Feb 2026,
T20,CV Varun,0,6,0,0,0,-,1,,v U.S.A.,Wankhede,7 Feb 2026,
T20,AR Patel,0,2,1,0,0,0,1,,v Namibia,Delhi,12 Feb 2026,
T20,Abhishek Sharma,0,3,4,0,0,0,1,,v Pakistan,Colombo (RPS),15 Feb 2026,
T20,HH Pandya,0,1,1,0,0,0,1,,v Pakistan,Colombo (RPS),15 Feb 2026,
T20,AR Patel,0,1,1,0,0,0,1,,v Pakistan,Colombo (RPS),15 Feb 2026,
T20,Abhishek Sharma,0,2,3,0,0,0,1,,v Netherlands,Ahmedabad,18 Feb 2026,
T20,Ishan Kishan,0,2,4,0,0,0,2,,v South Africa,Ahmedabad,22 Feb 2026,
T20,RK Singh,0,1,2,0,0,0,2,,v South Africa,Ahmedabad,22 Feb 2026,
T20,JJ Bumrah,0,1,1,0,0,0,2,,v South Africa,Ahmedabad,22 Feb 2026,
T20,SA Yadav,0,1,1,0,0,0,1,,v New Zealand,Ahmedabad,8 Mar 2026,
T20,AB Agarkar,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,Harbhajan Singh,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,Z Khan,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,IK Pathan,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,S Sreesanth,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,1 Dec 2006,
T20,AB Agarkar,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,Harbhajan Singh,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,MS Dhoni,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,Yuvraj Singh,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,G Gambhir,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,V Sehwag,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,RV Uthappa,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,KD Karthik,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,IK Pathan,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,S Sreesanth,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,RP Singh,TDNB,-,-,-,-,-,-,,v Scotland,Durban,13 Sep 2007,
T20,RP Singh,DNB,-,-,-,-,-,1,,v Pakistan,Durban,14 Sep 2007,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v England,Durban,19 Sep 2007,
T20,S Sreesanth,DNB,-,-,-,-,-,1,,v England,Durban,19 Sep 2007,
T20,Joginder Sharma,DNB,-,-,-,-,-,1,,v England,Durban,19 Sep 2007,
T20,RP Singh,DNB,-,-,-,-,-,1,,v England,Durban,19 Sep 2007,
T20,RG Sharma,DNB,-,-,-,-,-,1,,v England,Durban,19 Sep 2007,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v South Africa,Durban,20 Sep 2007,
T20,S Sreesanth,DNB,-,-,-,-,-,1,,v South Africa,Durban,20 Sep 2007,
T20,Joginder Sharma,DNB,-,-,-,-,-,1,,v South Africa,Durban,20 Sep 2007,
T20,RP Singh,DNB,-,-,-,-,-,1,,v South Africa,Durban,20 Sep 2007,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v Australia,Durban,22 Sep 2007,
T20,S Sreesanth,DNB,-,-,-,-,-,1,,v Australia,Durban,22 Sep 2007,
T20,Joginder Sharma,DNB,-,-,-,-,-,1,,v Australia,Durban,22 Sep 2007,
T20,RP Singh,DNB,-,-,-,-,-,1,,v Australia,Durban,22 Sep 2007,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v Pakistan,Johannesburg,24 Sep 2007,
T20,S Sreesanth,DNB,-,-,-,-,-,1,,v Pakistan,Johannesburg,24 Sep 2007,
T20,Joginder Sharma,DNB,-,-,-,-,-,1,,v Pakistan,Johannesburg,24 Sep 2007,
T20,RP Singh,DNB,-,-,-,-,-,1,,v Pakistan,Johannesburg,24 Sep 2007,
T20,M Kartik,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,Harbhajan Singh,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,IK Pathan,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,S Sreesanth,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,RP Singh,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,RG Sharma,DNB,-,-,-,-,-,2,,v Australia,Brabourne,20 Oct 2007,
T20,Z Khan,DNB,-,-,-,-,-,2,,v Sri Lanka,Colombo (RPS),10 Feb 2009,
T20,I Sharma,DNB,-,-,-,-,-,2,,v Sri Lanka,Colombo (RPS),10 Feb 2009,
T20,Z Khan,DNB,-,-,-,-,-,1,,v New Zealand,Christchurch,25 Feb 2009,
T20,I Sharma,DNB,-,-,-,-,-,1,,v New Zealand,Christchurch,25 Feb 2009,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v New Zealand,Wellington,27 Feb 2009,
T20,Z Khan,DNB,-,-,-,-,-,1,,v New Zealand,Wellington,27 Feb 2009,
T20,I Sharma,DNB,-,-,-,-,-,1,,v New Zealand,Wellington,27 Feb 2009,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,Z Khan,DNB,-,-,-,-,-,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,PP Ojha,DNB,-,-,-,-,-,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,I Sharma,DNB,-,-,-,-,-,1,,v Bangladesh,Nottingham,6 Jun 2009,
T20,Harbhajan Singh,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,Z Khan,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,IK Pathan,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,YK Pathan,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,SK Raina,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,PP Ojha,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,I Sharma,DNB,-,-,-,-,-,2,,v Ireland,Nottingham,10 Jun 2009,
T20,PP Ojha,DNB,-,-,-,-,-,1,,v West Indies,Lord's,12 Jun 2009,
T20,I Sharma,DNB,-,-,-,-,-,1,,v West Indies,Lord's,12 Jun 2009,
T20,Harbhajan Singh,DNB,-,-,-,-,-,2,,v England,Lord's,14 Jun 2009,
T20,Z Khan,DNB,-,-,-,-,-,2,,v England,Lord's,14 Jun 2009,
T20,RP Singh,DNB,-,-,-,-,-,2,,v England,Lord's,14 Jun 2009,
T20,I Sharma,DNB,-,-,-,-,-,2,,v England,Lord's,14 Jun 2009,
T20,I Sharma,DNB,-,-,-,-,-,2,,v South Africa,Nottingham,16 Jun 2009,
T20,A Nehra,DNB,-,-,-,-,-,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,YK Pathan,DNB,-,-,-,-,-,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,RA Jadeja,DNB,-,-,-,-,-,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,I Sharma,DNB,-,-,-,-,-,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,S Tyagi,DNB,-,-,-,-,-,2,,v Sri Lanka,Mohali,12 Dec 2009,
T20,Harbhajan Singh,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,Z Khan,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,A Nehra,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,YK Pathan,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,P Kumar,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,RA Jadeja,DNB,-,-,-,-,-,2,,v Afghanistan,Gros Islet,1 May 2010,
T20,A Nehra,DNB,-,-,-,-,-,1,,v South Africa,Gros Islet,2 May 2010,
T20,PP Chawla,DNB,-,-,-,-,-,1,,v South Africa,Gros Islet,2 May 2010,
T20,P Kumar,DNB,-,-,-,-,-,1,,v South Africa,Gros Islet,2 May 2010,
T20,RA Jadeja,DNB,-,-,-,-,-,1,,v South Africa,Gros Islet,2 May 2010,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v Sri Lanka,Gros Islet,11 May 2010,
T20,A Nehra,DNB,-,-,-,-,-,1,,v Sri Lanka,Gros Islet,11 May 2010,
T20,R Vinay Kumar,DNB,-,-,-,-,-,1,,v Sri Lanka,Gros Islet,11 May 2010,
T20,PP Chawla,DNB,-,-,-,-,-,1,,v Sri Lanka,Gros Islet,11 May 2010,
T20,RG Sharma,DNB,-,-,-,-,-,1,,v Sri Lanka,Gros Islet,11 May 2010,
T20,R Vinay Kumar,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,PP Chawla,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,PP Ojha,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,AB Dinda,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,12 Jun 2010,
T20,R Vinay Kumar,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,A Mishra,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,PP Ojha,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,AB Dinda,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,V Kohli,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jun 2010,
T20,A Nehra,DNB,-,-,-,-,-,1,,v South Africa,Durban,9 Jan 2011,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v South Africa,Durban,9 Jan 2011,
T20,MM Patel,DNB,-,-,-,-,-,1,,v South Africa,Durban,9 Jan 2011,
T20,P Kumar,DNB,-,-,-,-,-,1,,v South Africa,Durban,9 Jan 2011,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v West Indies,Port of Spain,4 Jun 2011,
T20,MM Patel,DNB,-,-,-,-,-,1,,v West Indies,Port of Spain,4 Jun 2011,
T20,P Kumar,DNB,-,-,-,-,-,1,,v West Indies,Port of Spain,4 Jun 2011,
T20,R Vinay Kumar,DNB,-,-,-,-,-,1,,v England,Eden Gardens,29 Oct 2011,
T20,R Vinay Kumar,DNB,-,-,-,-,-,2,,v Australia,Sydney,1 Feb 2012,
T20,P Kumar,DNB,-,-,-,-,-,2,,v Australia,Sydney,1 Feb 2012,
T20,R Sharma,DNB,-,-,-,-,-,2,,v Australia,Sydney,1 Feb 2012,
T20,R Vinay Kumar,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,SK Raina,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,P Kumar,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,RG Sharma,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,RA Jadeja,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,R Sharma,DNB,-,-,-,-,-,2,,v Australia,Melbourne,3 Feb 2012,
T20,MS Dhoni,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,R Vinay Kumar,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,IK Pathan,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,YK Pathan,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,SK Raina,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,P Kumar,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,RG Sharma,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,V Kohli,DNB,-,-,-,-,-,2,,v South Africa,Johannesburg,30 Mar 2012,
T20,IK Pathan,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,MK Tiwary,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,RG Sharma,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,AB Dinda,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,UT Yadav,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,7 Aug 2012,
T20,Z Khan,DNB,-,-,-,-,-,2,,v New Zealand,Chennai,11 Sep 2012,
T20,L Balaji,DNB,-,-,-,-,-,2,,v New Zealand,Chennai,11 Sep 2012,
T20,IK Pathan,DNB,-,-,-,-,-,2,,v New Zealand,Chennai,11 Sep 2012,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v New Zealand,Chennai,11 Sep 2012,
T20,MK Tiwary,DNB,-,-,-,-,-,2,,v New Zealand,Chennai,11 Sep 2012,
T20,Z Khan,DNB,-,-,-,-,-,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,L Balaji,DNB,-,-,-,-,-,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,IK Pathan,DNB,-,-,-,-,-,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v Afghanistan,Colombo (RPS),19 Sep 2012,
T20,Harbhajan Singh,DNB,-,-,-,-,-,1,,v England,Colombo (RPS),23 Sep 2012,
