Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
ODI,R Dravid,16,44,32,1,0,50.0,1,,v South Africa,Wankhede,14 Dec 1996,
ODI,RR Singh,16,28,25,0,1,64.0,1,,v South Africa,Durban,12 Feb 1997,
ODI,NR Mongia,16,19,21,1,0,76.19,1,,v Sri Lanka,Colombo (RPS),20 Aug 1997,
ODI,RR Singh,16,17,15,2,0,106.66,1,,v Pakistan,Toronto,13 Sep 1997,
ODI,RR Singh,16,25,18,3,0,88.88,2,,v Pakistan,Toronto,20 Sep 1997,
ODI,R Dravid,16,49,38,1,0,42.1,1,,v England,Sharjah,9 Apr 1999,
ODI,A Jadeja,16,20,14,2,0,114.28,1,,v South Africa,Hove,15 May 1999,
ODI,RR Singh,16,44,21,0,1,76.19,1,,v Pakistan,Manchester,8 Jun 1999,
ODI,SR Tendulkar,16,26,22,2,0,72.72,1,,v New Zealand,Nottingham,12 Jun 1999,
ODI,R Dravid,16,-,59,1,0,27.11,2,,v West Indies,Toronto,12 Sep 1999,
ODI,MSK Prasad,16,37,34,1,0,47.05,2,,v New Zealand,Guwahati,14 Nov 1999,
ODI,A Kumble,16,29,23,1,0,69.56,1,,v Pakistan,Brisbane,10 Jan 2000,
ODI,JJ Martin,16,38,27,0,0,59.25,2,,v Pakistan,Hobart,21 Jan 2000,
ODI,R Dravid,16,-,21,2,0,76.19,1,,v Sri Lanka,Sharjah,20 Oct 2000,
ODI,RR Singh,16,42,32,0,0,50.0,2,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,Z Khan,16,41,33,1,1,48.48,2,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,AB Agarkar,16,17,23,1,0,69.56,2,,v South Africa,East London,19 Oct 2001,
ODI,VVS Laxman,16,43,27,2,0,59.25,1,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,V Sehwag,16,35,19,2,0,84.21,1,,v England,Chester-le-Street,4 Jul 2002,
ODI,SR Tendulkar,16,39,29,1,0,55.17,1,,v South Africa,Colombo (RPS),25 Sep 2002,
ODI,SC Ganguly,16,53,33,2,0,48.48,1,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,Yuvraj Singh,16,15,10,1,1,160.0,1,,v Kenya,Durban,20 Mar 2003,
ODI,PA Patel,16,43,31,0,0,51.61,2,,v Australia,Wankhede,1 Nov 2003,
ODI,VVS Laxman,16,27,22,0,0,72.72,2,,v Australia,Melbourne,9 Jan 2004,
ODI,R Dravid,16,18,19,1,0,84.21,2,,v Australia,Melbourne,9 Jan 2004,
ODI,IK Pathan,16,26,21,0,1,76.19,1,,v Pakistan,Peshawar,19 Mar 2004,
ODI,M Kaif,16,27,20,0,0,80.0,1,,v Pakistan,Lahore,24 Mar 2004,
ODI,V Sehwag,16,8,8,3,0,200.0,2,,v Bangladesh,Colombo (SSC),21 Jul 2004,
ODI,R Dravid,16,24,28,0,0,57.14,2,,v Sri Lanka,Colombo (RPS),1 Aug 2004,
ODI,Harbhajan Singh,16,31,30,2,0,53.33,2,,v Sri Lanka,Colombo (RPS),1 Aug 2004,
ODI,SR Tendulkar,16,30,17,2,0,94.11,1,,v Pakistan,Eden Gardens,13 Nov 2004,
ODI,R Dravid,16,41,34,1,0,47.05,1,,v Pakistan,Eden Gardens,13 Nov 2004,
ODI,Yuvraj Singh,16,26,22,2,0,72.72,1,,v Pakistan,Kochi,2 Apr 2005,
ODI,AB Agarkar,16,51,26,2,0,61.53,2,,v Pakistan,Delhi,17 Apr 2005,
ODI,SR Tendulkar,16,43,25,1,1,64.0,2,,v Australia,Kochi,2 Oct 2007,
ODI,M Kartik,16,15,10,1,1,160.0,2,,v Pakistan,Jaipur,18 Nov 2007,
ODI,SK Raina,16,44,21,3,0,76.19,2,,v Sri Lanka,Karachi,6 Jul 2008,
ODI,KD Karthik,16,24,23,2,0,69.56,2,,v Sri Lanka,Colombo (RPS),12 Sep 2009,
ODI,Yuvraj Singh,16,29,22,2,0,72.72,2,,v Sri Lanka,Colombo (RPS),12 Sep 2009,
ODI,V Kohli,16,28,24,1,0,66.66,2,,v Pakistan,Centurion,26 Sep 2009,
ODI,P Kumar,16,29,19,3,0,84.21,2,,v Australia,Mohali,2 Nov 2009,
ODI,SK Raina,16,33,20,2,0,80.0,1,,v Sri Lanka,Rajkot,15 Dec 2009,
ODI,Z Khan,16,10,8,2,1,200.0,1,,v Sri Lanka,Mirpur,13 Jan 2010,
ODI,AB Dinda,16,30,17,1,0,94.11,1,,v Zimbabwe,Harare,3 Jun 2010,
ODI,M Vijay,16,30,32,3,0,50.0,1,,v South Africa,Johannesburg,15 Jan 2011,
ODI,Yuvraj Singh,16,43,27,2,0,59.25,2,,v South Africa,Cape Town,18 Jan 2011,
ODI,V Kohli,16,40,36,1,0,44.44,1,,v England,Lord's,11 Sep 2011,
ODI,P Kumar,16,17,12,1,1,133.33,1,,v England,Eden Gardens,25 Oct 2011,
ODI,S Dhawan,16,38,35,2,0,45.71,2,,v Sri Lanka,Port of Spain,11 Jul 2013,
ODI,SK Raina,16,34,15,2,0,106.66,2,,v Australia,Nagpur,30 Oct 2013,
ODI,WP Saha,16,23,21,2,0,76.19,1,,v Bangladesh,Mirpur,19 Jun 2014,
ODI,S Dhawan,16,29,23,1,0,69.56,2,,v England,Nottingham,30 Aug 2014,
ODI,R Ashwin,16,28,19,1,0,84.21,2,,v England,Leeds,5 Sep 2014,
ODI,RG Sharma,16,24,21,2,0,76.19,2,,v Zimbabwe,Auckland,14 Mar 2015,
ODI,RA Jadeja,16,23,17,2,0,94.11,2,,v Australia,Sydney,26 Mar 2015,
ODI,KM Jadhav,16,19,13,1,0,123.07,1,,v Zimbabwe,Harare,12 Jul 2015,
ODI,RG Sharma,16,21,20,3,0,80.0,2,,v South Africa,Wankhede,25 Oct 2015,
ODI,RG Sharma,16,-,20,1,0,80.0,2,,v Sri Lanka,Colombo (RPS),3 Sep 2017,
ODI,HH Pandya,16,18,16,1,1,100.0,1,,v New Zealand,Wankhede,22 Oct 2017,
ODI,V Kohli,16,-,17,2,0,94.11,1,,v West Indies,Brabourne,29 Oct 2018,
ODI,HH Pandya,16,37,20,4,0,80.0,1,,v New Zealand,Hamilton,31 Jan 2019,
ODI,RR Pant,16,-,16,1,1,100.0,2,,v Australia,Delhi,13 Mar 2019,
ODI,V Shankar,16,-,21,0,1,76.19,2,,v Australia,Delhi,13 Mar 2019,
ODI,KM Jadhav,16,27,14,2,0,114.28,1,,v West Indies,Port of Spain,11 Aug 2019,
ODI,V Kohli,16,-,14,0,1,114.28,1,,v Australia,Wankhede,14 Jan 2020,
ODI,S Dhawan,16,-,27,2,0,59.25,1,,v Australia,Canberra,2 Dec 2020,
ODI,RR Pant,16,44,22,1,0,72.72,2,,v South Africa,Paarl,19 Jan 2022,
ODI,V Kohli,16,39,25,3,0,64.0,2,,v England,Lord's,14 Jul 2022,
ODI,SA Yadav,16,34,28,1,0,57.14,2,,v England,Manchester,17 Jul 2022,
ODI,RA Jadeja,16,54,39,1,0,41.02,1,,v Australia,Visakhapatnam,19 Mar 2023,
ODI,SN Thakur,16,26,22,2,0,72.72,1,,v West Indies,Bridgetown,29 Jul 2023,
ODI,JJ Bumrah,16,23,14,3,0,114.28,1,,v Pakistan,Pallekele,2 Sep 2023,
ODI,Shubman Gill,16,11,11,4,0,145.45,2,,v Pakistan,Ahmedabad,14 Oct 2023,
ODI,V Kohli,16,31,18,3,0,88.88,2,,v Pakistan,Ahmedabad,14 Oct 2023,
ODI,JJ Bumrah,16,44,25,1,0,64.0,1,,v England,Lucknow,29 Oct 2023,
ODI,Shubman Gill,16,48,35,2,0,45.71,2,,v Sri Lanka,Colombo (RPS),2 Aug 2024,
ODI,RA Jadeja,16,27,20,1,0,80.0,1,,v New Zealand,Dubai (DICS),2 Mar 2025,
ODI,KS More,15*,9,8,0,1,187.5,1,,v Zimbabwe,Hamilton,7 Mar 1992,
ODI,N Kapil Dev,15*,28,13,1,0,115.38,1,,v England,Jamshedpur,1 Mar 1993,
ODI,M Azharuddin,15*,18,10,0,1,150.0,2,,v Zimbabwe,Guwahati,22 Mar 1993,
ODI,AC Bedade,15*,32,19,1,0,78.94,1,,v West Indies,Jaipur,11 Nov 1994,
ODI,M Azharuddin,15*,49,25,1,0,60.0,2,,v England,The Oval,23 May 1996,
ODI,A Kumble,15*,19,13,1,0,115.38,2,,v New Zealand,Rajkot,5 Nov 1999,
ODI,AB Agarkar,15*,20,17,0,0,88.23,1,,v New Zealand,Nairobi (Gym),15 Oct 2000,
ODI,V Dahiya,15*,23,15,1,0,100.0,1,,v Australia,Margao,6 Apr 2001,
ODI,Harbhajan Singh,15*,8,9,2,0,166.66,1,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,M Kaif,15*,13,9,2,0,166.66,1,,v New Zealand,Hyderabad (Deccan),15 Nov 2003,
ODI,IK Pathan,15*,24,12,1,1,125.0,2,,v Sri Lanka,Dambulla,18 Jul 2004,
ODI,MS Dhoni,15*,22,11,1,1,136.36,2,,v West Indies,Dambulla,31 Jul 2005,
ODI,Z Khan,15*,22,17,2,0,88.23,1,,v Bangladesh,Port of Spain,17 Mar 2007,
ODI,MS Dhoni,15*,21,12,3,0,125.0,2,,v Australia,Sydney,2 Mar 2008,
ODI,RV Uthappa,15*,19,9,0,1,166.66,1,,v Hong Kong,Karachi,25 Jun 2008,
ODI,Harbhajan Singh,15*,31,11,0,2,136.36,2,,v Pakistan,Dambulla,19 Jun 2010,
ODI,MS Dhoni,15*,-,18,1,1,83.33,2,,v England,Wankhede,23 Oct 2011,
ODI,SK Raina,15*,13,11,3,0,136.36,2,,v Bangladesh,Mirpur,15 Jun 2014,
ODI,AR Patel,15*,23,11,0,1,136.36,2,,v South Africa,Rajkot,18 Oct 2015,
ODI,R Ashwin,15*,17,10,0,1,150.0,2,,v England,Pune,15 Jan 2017,
ODI,Kuldeep Yadav,15*,-,21,1,0,71.42,2,,v West Indies,Pune,27 Oct 2018,
ODI,HH Pandya,15*,8,7,3,0,214.28,2,,v South Africa,Southampton,5 Jun 2019,
ODI,V Shankar,15*,27,15,1,0,100.0,1,,v Pakistan,Manchester,16 Jun 2019,
ODI,BP Patel,15,34,33,2,0,45.45,1,,v West Indies,Birmingham,9 Jun 1979,
ODI,SM Gavaskar,15,-,54,0,0,27.77,2,,v England,The Oval,4 Jun 1982,
ODI,DB Vengsarkar,15,-,27,1,0,55.55,2,,v England,The Oval,4 Jun 1982,
ODI,SM Patil,15,-,21,-,-,71.42,1,,v Sri Lanka,Amritsar,12 Sep 1982,
ODI,RMH Binny,15,-,17,-,-,88.23,2,,v Sri Lanka,Bengaluru,26 Sep 1982,
ODI,N Kapil Dev,15,-,14,-,-,107.14,2,,v Sri Lanka,Bengaluru,26 Sep 1982,
ODI,N Kapil Dev,15,-,12,0,1,125.0,2,,v Pakistan,Gujranwala,3 Dec 1982,
ODI,KBJ Azad,15,-,18,1,0,83.33,1,,v Australia,Chelmsford,20 Jun 1983,
ODI,N Kapil Dev,15,10,8,3,0,187.5,1,,v West Indies,Lord's,25 Jun 1983,
ODI,N Kapil Dev,15,-,11,-,-,136.36,1,,v West Indies,Vadodara,9 Nov 1983,
ODI,SM Gavaskar,15,-,20,-,-,75.0,1,,v West Indies,Indore,1 Dec 1983,
ODI,AO Malhotra,15,37,26,2,0,57.69,1,,v New Zealand,W.A.C.A,18 Jan 1986,
ODI,M Amarnath,15,47,32,1,0,46.87,1,,v Australia,Melbourne,9 Feb 1986,
ODI,M Azharuddin,15,26,18,1,0,83.33,2,,v Australia,Delhi,2 Oct 1986,
ODI,DB Vengsarkar,15,-,20,1,0,75.0,2,,v Sri Lanka,Kanpur,24 Dec 1986,
ODI,RR Kulkarni,15,-,15,2,0,100.0,1,,v Pakistan,Pune,22 Mar 1987,
ODI,M Amarnath,15,-,21,1,0,71.42,2,,v Pakistan,Sharjah,19 Oct 1988,
ODI,M Azharuddin,15,-,28,0,0,53.57,2,,v Pakistan,Dhaka,31 Oct 1988,
ODI,DB Vengsarkar,15,47,36,0,0,41.66,2,,v New Zealand,Cuttack,12 Dec 1988,
ODI,C Sharma,15,-,32,0,0,46.87,1,,v West Indies,Port of Spain,9 Mar 1989,
ODI,M Amarnath,15,-,47,2,0,31.91,1,,v West Indies,Wankhede,30 Oct 1989,
ODI,AK Sharma,15,-,23,0,1,65.21,1,,v West Indies,Wankhede,30 Oct 1989,
ODI,AK Sharma,15,38,27,2,0,55.55,2,,v Australia,Christchurch,3 Mar 1990,
ODI,NS Sidhu,15,-,31,0,0,48.38,2,,v Sri Lanka,Eden Gardens,4 Jan 1991,
ODI,RJ Shastri,15,-,34,1,0,44.11,2,,v Pakistan,Sharjah,25 Oct 1991,
ODI,SV Manjrekar,15,45,39,0,0,38.46,1,,v West Indies,W.A.C.A,6 Dec 1991,
ODI,SR Tendulkar,15,-,27,1,0,55.55,1,,v South Africa,Cape Town,7 Dec 1992,
ODI,C Sharma,15,-,16,0,0,93.75,2,,v South Africa,Durban,17 Dec 1992,
ODI,SR Tendulkar,15,-,30,0,0,50.0,2,,v Sri Lanka,Colombo (RPS),12 Aug 1993,
ODI,SR Tendulkar,15,-,31,3,0,48.38,1,,v South Africa,Eden Gardens,24 Nov 1993,
ODI,SR Tendulkar,15,22,19,1,0,78.94,2,,v New Zealand,Napier,25 Mar 1994,
ODI,N Kapil Dev,15,38,38,0,0,39.47,1,,v New Zealand,Christchurch,2 Apr 1994,
ODI,VG Kambli,15,47,28,0,0,53.57,1,,v New Zealand,Jamshedpur,15 Nov 1995,
ODI,J Srinath,15,8,8,2,0,187.5,1,,v South Africa,Sharjah,17 Apr 1996,
ODI,A Jadeja,15,32,19,1,0,78.94,2,,v South Africa,Hyderabad (Deccan),17 Oct 1996,
ODI,NR Mongia,15,34,22,0,0,68.18,1,,v South Africa,Wankhede,6 Nov 1996,
ODI,A Jadeja,15,26,14,1,1,107.14,1,,v South Africa,Gqeberha,2 Feb 1997,
ODI,RR Singh,15,30,17,1,0,88.23,2,,v South Africa,Durban,13 Feb 1997,
ODI,SR Tendulkar,15,45,24,2,0,62.5,1,,v Australia,Delhi,14 Apr 1998,
ODI,RR Singh,15,16,8,2,0,187.5,1,,v Sri Lanka,Colombo (RPS),7 Jul 1998,
ODI,NS Sidhu,15,46,27,2,0,55.55,2,,v Pakistan,Toronto,16 Sep 1998,
ODI,A Jadeja,15,29,24,1,0,62.5,2,,v Pakistan,Toronto,19 Sep 1998,
ODI,SB Joshi,15,50,38,1,0,39.47,2,,v Pakistan,Toronto,19 Sep 1998,
ODI,N Chopra,15,32,32,1,0,46.87,1,,v Sri Lanka,Sharjah,9 Nov 1998,
ODI,J Srinath,15,23,20,0,0,75.0,1,,v Sri Lanka,Sharjah,9 Nov 1998,
ODI,RR Singh,15,41,42,0,0,35.71,1,,v Pakistan,Sharjah,16 Apr 1999,
ODI,J Srinath,15,16,15,1,0,100.0,2,,v Australia,Colombo (SSC),28 Aug 1999,
ODI,S Ramesh,15,34,23,3,0,65.21,1,,v West Indies,Singapore,7 Sep 1999,
ODI,N Chopra,15,31,32,1,0,46.87,1,,v New Zealand,Gwalior,11 Nov 1999,
ODI,A Jadeja,15,33,24,0,0,62.5,1,,v New Zealand,Gwalior,11 Nov 1999,
ODI,R Dravid,15,41,31,1,0,48.38,2,,v Pakistan,Hobart,21 Jan 2000,
ODI,Z Khan,15,15,10,2,0,150.0,1,,v Australia,Pune,28 Mar 2001,
ODI,R Dravid,15,30,34,3,0,44.11,1,,v Australia,Indore,31 Mar 2001,
ODI,R Dravid,15,28,18,0,0,83.33,2,,v West Indies,Harare,4 Jul 2001,
ODI,R Dravid,15,48,36,1,0,41.66,2,,v New Zealand,Colombo (RPS),20 Jul 2001,
ODI,Harbhajan Singh,15,15,28,1,0,53.57,2,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,Harbhajan Singh,15,20,14,2,0,107.14,1,,v South Africa,Centurion,10 Oct 2001,
ODI,VVS Laxman,15,14,14,1,0,107.14,1,,v Kenya,Paarl,24 Oct 2001,
ODI,M Kaif,15,17,19,1,0,78.94,1,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,Harbhajan Singh,15,26,13,0,1,115.38,2,,v England,Lord's,13 Jul 2002,
ODI,Yuvraj Singh,15,21,12,2,0,125.0,1,,v West Indies,Vadodara,18 Nov 2002,
ODI,M Kaif,15,52,29,1,0,51.72,2,,v West Indies,Jodhpur,21 Nov 2002,
ODI,SC Ganguly,15,67,39,1,0,38.46,1,,v New Zealand,Hamilton,14 Jan 2003,
ODI,J Srinath,15,28,26,3,0,57.69,1,,v New Zealand,Hamilton,14 Jan 2003,
ODI,SR Tendulkar,15,25,16,3,0,93.75,2,,v New Zealand,Centurion,14 Mar 2003,
ODI,M Kaif,15,35,20,0,0,75.0,1,,v Kenya,Durban,20 Mar 2003,
ODI,HK Badani,15,30,20,1,0,75.0,2,,v Zimbabwe,Hobart,14 Jan 2004,
ODI,SC Ganguly,15,55,38,1,0,39.47,2,,v Pakistan,Rawalpindi,16 Mar 2004,
ODI,RS Gavaskar,15,20,18,1,0,83.33,2,,v Pakistan,Amstelveen,21 Aug 2004,
ODI,Yuvraj Singh,15,21,10,2,0,150.0,1,,v Pakistan,Visakhapatnam,5 Apr 2005,
ODI,V Sehwag,15,50,22,2,0,68.18,2,,v New Zealand,Bulawayo,26 Aug 2005,
ODI,V Sehwag,15,27,26,2,0,57.69,1,,v England,Margao,3 Apr 2006,
ODI,M Kaif,15,26,21,2,0,71.42,1,,v England,Jamshedpur,12 Apr 2006,
ODI,MS Dhoni,15,-,26,1,0,57.69,1,,v West Indies,Basseterre,23 May 2006,
ODI,R Dravid,15,-,38,1,0,39.47,1,,v West Indies,Port of Spain,26 May 2006,
ODI,Harbhajan Singh,15,21,15,1,0,100.0,1,,v West Indies,Ahmedabad,26 Oct 2006,
ODI,MM Patel,15,17,15,2,0,100.0,1,,v Bangladesh,Port of Spain,17 Mar 2007,
ODI,SC Ganguly,15,30,22,2,0,68.18,1,,v England,Lord's,8 Sep 2007,
ODI,Yuvraj Singh,15,47,26,2,0,57.69,2,,v Australia,Wankhede,17 Oct 2007,
ODI,G Gambhir,15,58,34,2,0,44.11,2,,v Sri Lanka,Adelaide,19 Feb 2008,
ODI,G Gambhir,15,21,16,1,0,93.75,1,,v Australia,Brisbane,4 Mar 2008,
ODI,MM Patel,15,14,14,1,1,107.14,1,,v Sri Lanka,Dambulla,18 Aug 2008,
ODI,MS Dhoni,15,31,26,1,0,57.69,1,,v England,Indore,17 Nov 2008,
ODI,P Kumar,15,22,21,1,0,71.42,1,,v Sri Lanka,Colombo (RPS),31 Jan 2009,
ODI,RG Sharma,15,31,22,1,0,68.18,2,,v Sri Lanka,Colombo (RPS),8 Feb 2009,
ODI,G Gambhir,15,46,27,1,0,55.55,1,,v New Zealand,Christchurch,8 Mar 2009,
ODI,YK Pathan,15,38,25,0,1,60.0,1,,v Zimbabwe,Harare,3 Jun 2010,
ODI,G Gambhir,15,30,16,2,0,93.75,1,,v Sri Lanka,Dambulla,24 Jun 2010,
ODI,M Vijay,15,36,18,3,0,83.33,2,,v Australia,Visakhapatnam,20 Oct 2010,
ODI,V Sehwag,15,46,22,2,0,68.18,2,,v Australia,Ahmedabad,24 Mar 2011,
ODI,R Ashwin,15,43,27,0,0,55.55,2,,v West Indies,North Sound,13 Jun 2011,
ODI,SK Raina,15,37,15,0,1,100.0,1,,v England,Cardiff,16 Sep 2011,
ODI,AM Rahane,15,59,41,0,0,36.58,1,,v England,Hyderabad,14 Oct 2011,
ODI,P Kumar,15,19,17,2,0,88.23,2,,v Australia,Melbourne,5 Feb 2012,
ODI,SR Tendulkar,15,25,24,2,0,62.5,2,,v Sri Lanka,Adelaide,14 Feb 2012,
ODI,V Kohli,15,32,25,1,0,60.0,2,,v Sri Lanka,Adelaide,14 Feb 2012,
ODI,RG Sharma,15,30,27,2,0,55.55,2,,v Sri Lanka,Adelaide,14 Feb 2012,
ODI,V Sehwag,15,21,15,2,0,100.0,1,,v Sri Lanka,Hambantota,24 Jul 2012,
ODI,G Gambhir,15,43,27,1,0,55.55,1,,v Pakistan,Delhi,6 Jan 2013,
ODI,V Kohli,15,45,22,1,0,68.18,2,,v England,Rajkot,11 Jan 2013,
ODI,MS Dhoni,15,38,23,2,0,65.21,1,,v England,Dharamsala,27 Jan 2013,
ODI,RA Jadeja,15,27,20,2,0,75.0,1,,v West Indies,Kingston,30 Jun 2013,
ODI,S Dhawan,15,26,16,2,0,93.75,1,,v Sri Lanka,Port of Spain,9 Jul 2013,
ODI,RA Jadeja,15,28,22,1,0,68.18,1,,v Zimbabwe,Harare,26 Jul 2013,
ODI,R Ashwin,15,35,26,1,0,57.69,2,,v South Africa,Durban,8 Dec 2013,
ODI,RG Sharma,15,35,20,2,0,75.0,1,,v Pakistan,Adelaide,15 Feb 2015,
ODI,AM Rahane,15,28,22,1,0,68.18,1,,v Zimbabwe,Harare,14 Jul 2015,
ODI,MS Dhoni,15,28,16,1,0,93.75,1,,v South Africa,Chennai,22 Oct 2015,
ODI,RG Sharma,15,28,27,1,1,55.55,2,,v New Zealand,Delhi,20 Oct 2016,
ODI,Yuvraj Singh,15,21,12,2,1,125.0,2,,v England,Pune,15 Jan 2017,
ODI,RA Jadeja,15,41,26,0,0,57.69,2,,v Pakistan,The Oval,18 Jun 2017,
ODI,RG Sharma,15,19,17,2,1,88.23,2,,v South Africa,Centurion,4 Feb 2018,
ODI,RG Sharma,15,14,13,3,0,115.38,2,,v South Africa,Centurion,16 Feb 2018,
ODI,RG Sharma,15,-,26,2,0,57.69,2,,v England,Lord's,14 Jul 2018,
ODI,S Dhawan,15,-,14,3,0,107.14,2,,v Bangladesh,Dubai (DICS),28 Sep 2018,
ODI,Kuldeep Yadav,15,47,33,1,0,45.45,1,,v New Zealand,Hamilton,31 Jan 2019,
ODI,V Kohli,15,31,25,1,0,60.0,2,,v New Zealand,Auckland,8 Feb 2020,
ODI,NA Saini,15,43,37,0,0,40.54,1,,v Sri Lanka,Colombo (RPS),23 Jul 2021,
ODI,SV Samson,15,16,13,0,2,115.38,1,,v Zimbabwe,Harare,22 Aug 2022,
ODI,RR Pant,15,35,23,2,0,65.21,1,,v New Zealand,Auckland,25 Nov 2022,
ODI,Washington Sundar,15,60,40,0,0,37.5,2,,v Sri Lanka,Colombo (RPS),4 Aug 2024,
ODI,R Parag,15,17,13,2,0,115.38,2,,v Sri Lanka,Colombo (RPS),7 Aug 2024,
ODI,YBK Jaiswal,15,20,22,3,0,68.18,2,,v England,Nagpur,6 Feb 2025,
ODI,SS Iyer,15,-,17,2,0,88.23,2,,v Bangladesh,Dubai (DICS),20 Feb 2025,
ODI,RG Sharma,15,24,17,1,1,88.23,1,,v New Zealand,Dubai (DICS),2 Mar 2025,
ODI,CS Pandit,14*,24,15,0,0,93.33,1,,v Australia,Rajkot,7 Oct 1986,
ODI,SV Manjrekar,14*,-,16,1,0,87.5,1,,v West Indies,Thiruvananthapuram,25 Jan 1988,
ODI,J Srinath,14*,17,12,2,0,116.66,2,,v Sri Lanka,Sharjah,9 Apr 1995,
ODI,A Kumble,14*,-,10,1,1,140.0,1,,v Pakistan,Singapore,5 Apr 1996,
ODI,NR Mongia,14*,36,19,0,0,73.68,2,,v Sri Lanka,Colombo (SSC),24 Aug 1997,
ODI,A Kumble,14*,51,37,0,0,37.83,2,,v Australia,Sharjah,19 Apr 1998,
ODI,AB Agarkar,14*,14,10,1,1,140.0,1,,v Pakistan,Toronto,20 Sep 1998,
ODI,RR Singh,14*,21,15,1,1,93.33,2,,v New Zealand,Auckland,16 Jan 1999,
ODI,A Kumble,14*,38,29,0,0,48.27,2,,v Pakistan,Sharjah,26 Mar 2000,
ODI,A Nehra,14*,5,4,2,1,350.0,2,,v Australia,Sydney,8 Feb 2004,
ODI,M Kaif,14*,28,11,0,0,127.27,1,,v Pakistan,Eden Gardens,13 Nov 2004,
ODI,Harbhajan Singh,14*,14,13,0,1,107.69,1,,v Pakistan,Kochi,2 Apr 2005,
ODI,MS Dhoni,14*,27,11,2,0,127.27,2,,v South Africa,Belfast,1 Jul 2007,
ODI,S Dhawan,14*,19,12,3,0,116.66,2,,v Australia,Ranchi,23 Oct 2013,
ODI,Mohammed Shami,14*,25,15,0,1,93.33,2,,v New Zealand,Wellington,31 Jan 2014,
ODI,Mohammed Shami,14*,7,7,0,2,200.0,1,,v Sri Lanka,Fatullah,28 Feb 2014,
ODI,AR Patel,14*,5,4,0,2,350.0,1,,v Sri Lanka,Cuttack,2 Nov 2014,
ODI,R Ashwin,14*,25,20,0,0,70.0,1,,v Australia,Melbourne,18 Jan 2015,
ODI,JJ Bumrah,14*,33,23,1,0,60.86,2,,v South Africa,Paarl,19 Jan 2022,
ODI,PH Sharma,14,-,33,-,-,42.42,2,,v New Zealand,Auckland,22 Feb 1976,
ODI,RMH Binny,14,33,20,3,0,70.0,1,,v New Zealand,W.A.C.A,9 Dec 1980,
ODI,KD Ghavri,14,34,32,0,0,43.75,1,,v New Zealand,W.A.C.A,9 Dec 1980,
ODI,SM Gavaskar,14,-,40,-,-,35.0,2,,v New Zealand,Auckland,14 Feb 1981,
ODI,GR Viswanath,14,-,40,-,-,35.0,2,,v New Zealand,Auckland,14 Feb 1981,
ODI,KBJ Azad,14,-,19,1,0,73.68,2,,v England,Jalandhar,20 Dec 1981,
ODI,K Srikkanth,14,-,17,-,-,82.35,1,,v West Indies,Manchester,9 Jun 1983,
ODI,SMH Kirmani,14,55,43,0,0,32.55,1,,v West Indies,Lord's,25 Jun 1983,
ODI,DB Vengsarkar,14,-,44,1,0,31.81,1,,v Pakistan,Sharjah,13 Apr 1984,
ODI,SM Gavaskar,14,26,12,1,0,116.66,1,,v Australia,Thiruvananthapuram,1 Oct 1984,
ODI,DB Vengsarkar,14,37,23,0,0,60.86,1,,v Australia,Ahmedabad,5 Oct 1984,
ODI,AO Malhotra,14,41,32,0,0,43.75,2,,v Australia,Melbourne,31 Jan 1986,
ODI,M Azharuddin,14,33,26,1,0,53.84,1,,v Australia,Melbourne,9 Feb 1986,
ODI,WV Raman,14,-,26,1,0,53.84,2,,v West Indies,Ahmedabad,7 Jan 1988,
ODI,Arshad Ayub,14,-,24,1,0,58.33,2,,v West Indies,Ahmedabad,7 Jan 1988,
ODI,K Srikkanth,14,-,32,2,0,43.75,1,,v New Zealand,Sharjah,1 Apr 1988,
ODI,NS Sidhu,14,42,22,0,0,63.63,1,,v New Zealand,Indore,15 Dec 1988,
ODI,DB Vengsarkar,14,31,25,0,0,56.0,1,,v New Zealand,Indore,15 Dec 1988,
ODI,SK Sharma,14,-,22,0,0,63.63,1,,v West Indies,Port of Spain,9 Mar 1989,
ODI,DB Vengsarkar,14,-,23,1,0,60.86,1,,v West Indies,Sharjah,13 Oct 1989,
ODI,M Azharuddin,14,-,18,0,0,77.77,1,,v West Indies,Sharjah,13 Oct 1989,
ODI,M Prabhakar,14,30,21,2,0,66.66,2,,v New Zealand,Dunedin,1 Mar 1990,
ODI,SV Manjrekar,14,-,23,1,0,60.86,1,,v Sri Lanka,Nagpur,1 Dec 1990,
ODI,SV Manjrekar,14,-,15,2,0,93.33,1,,v Sri Lanka,Margao,8 Dec 1990,
ODI,J Srinath,14,-,34,1,1,41.17,2,,v Pakistan,Sharjah,25 Oct 1991,
ODI,M Prabhakar,14,22,21,2,0,66.66,1,,v West Indies,Brisbane,11 Jan 1992,
ODI,KS More,14,13,8,2,0,175.0,2,,v Australia,Brisbane,1 Mar 1992,
ODI,SR Tendulkar,14,14,14,1,0,100.0,1,,v South Africa,Adelaide,15 Mar 1992,
