match_id,start_date,venue,venue_type,era_label,win_loss_flag,format,india_runs,india_balls,india_sr,india_boundaries,india_bat_first,india_first_innings_score,india_bowl_econ,india_bowl_wkts,india_dbp
345669,2008-10-09,M Chinnaswamy Stadium,Home,Transition Era,0.0,Test,465,1152,40.36,53,0,0,2.953,16,0.7263
345670,2008-10-17,"Punjab Cricket Association Stadium, Mohali",Home,Transition Era,1.0,Test,746,1164,64.09,78,1,746,2.784,20,0.7866
345671,2008-10-29,Feroz Shah Kotla,Home,Transition Era,1.0,Test,793,1430,55.45,102,1,793,3.243,10,0.7547
345672,2008-11-06,"Vidarbha Cricket Association Stadium, Jamtha",Home,Transition Era,1.0,Test,705,1245,56.63,74,1,705,3.049,20,0.7261
361050,2008-12-11,"MA Chidambaram Stadium, Chepauk",Home,Transition Era,1.0,Test,587,1009,58.18,73,0,0,2.674,19,0.72
361051,2008-12-19,"Punjab Cricket Association Stadium, Mohali",Home,Transition Era,1.0,Test,662,1388,47.69,81,1,662,3.273,11,0.7034
366628,2009-03-18,Seddon Park,Away,Transition Era,1.0,Test,541,948,57.07,90,0,0,3.086,20,0.7484
366629,2009-04-03,Basin Reserve,Away,Transition Era,1.0,Test,782,1249,62.61,110,1,782,2.997,18,0.7691
386496,2009-03-26,McLean Park,Away,Transition Era,1.0,Test,753,1643,45.83,119,0,463,4.002,9,0.6595
430881,2009-11-16,"Sardar Patel Stadium, Motera",Home,Transition Era,1.0,Test,795,1403,56.66,106,1,795,3.75,7,0.653
430882,2009-11-24,Green Park,Home,Transition Era,1.0,Test,623,924,67.42,63,1,623,3.331,20,0.7592
430883,2009-12-02,Brabourne Stadium,Home,Transition Era,1.0,Test,713,981,72.68,91,0,0,3.594,20,0.7193
434256,2010-01-17,Zahur Ahmed Chowdhury Stadium,Away,Transition Era,1.0,Test,629,947,66.42,73,1,629,3.858,20,0.7402
434257,2010-01-24,Shere Bangla National Stadium,Away,Transition Era,1.0,Test,524,800,65.5,62,0,0,3.316,20,0.7353
441825,2010-02-06,"Vidarbha Cricket Association Stadium, Jamtha",Home,Transition Era,0.0,Test,492,1031,47.72,71,0,288,3.17,6,0.6847
441826,2010-02-14,Eden Gardens,Home,Transition Era,1.0,Test,607,918,66.12,77,0,0,2.707,20,0.7998
456669,2010-07-18,Galle International Stadium,Away,Transition Era,0.0,Test,576,1084,53.14,78,0,314,4.458,8,0.6502
456670,2010-07-26,Sinhalese Sports Club Ground,Away,Transition Era,0.0,Test,674,1352,49.85,76,0,0,3.767,7,0.6759
456671,2010-08-03,P Sara Oval,Away,Transition Era,1.0,Test,651,1048,62.12,81,0,0,3.099,20,0.7127
463146,2010-12-16,SuperSport Park,Away,Transition Era,0.0,Test,552,1001,55.14,80,1,552,4.763,4,0.5839
463147,2010-12-26,Kingsmead,Away,Transition Era,1.0,Test,403,816,49.39,55,1,403,3.155,20,0.7401
463148,2011-01-02,Newlands,Away,Transition Era,0.0,Test,494,1195,41.34,66,0,0,3.272,20,0.7005
464526,2010-10-01,"Punjab Cricket Association Stadium, Mohali",Home,Transition Era,1.0,Test,576,1001,57.54,82,0,0,2.911,20,0.748
464527,2010-10-09,M Chinnaswamy Stadium,Home,Transition Era,1.0,Test,645,1139,56.63,78,0,0,3.243,20,0.7286
464531,2010-11-04,"Sardar Patel Stadium, Motera",Home,Transition Era,1.0,Test,729,1526,47.77,88,1,729,2.738,11,0.741
464532,2010-11-12,"Rajiv Gandhi International Stadium, Uppal",Home,Transition Era,0.0,Test,526,964,54.56,69,0,0,3.16,18,0.7188
464533,2010-11-20,"Vidarbha Cricket Association Stadium, Jamtha",Home,Transition Era,1.0,Test,544,990,54.95,72,0,0,3.123,20,0.7228
474472,2011-07-21,Lord's,Away,Transition Era,0.0,Test,503,1154,43.59,66,0,0,3.666,14,0.6727
474473,2011-07-29,Trent Bridge,Away,Transition Era,0.0,Test,433,833,51.98,67,0,0,4.048,20,0.6764
474474,2011-08-10,Edgbaston,Away,Transition Era,0.0,Test,431,707,60.96,77,1,431,3.773,7,0.6811
474475,2011-08-18,Kennington Oval,Away,Transition Era,0.0,Test,539,1110,48.56,75,0,264,3.863,6,0.6601
489226,2011-06-20,"Sabina Park, Kingston",Away,Transition Era,1.0,Test,470,937,50.16,65,1,470,3.195,20,0.7552
489227,2011-06-28,"Kensington Oval, Bridgetown",Away,Transition Era,1.0,Test,418,1020,40.98,42,1,418,2.697,17,0.7683
489228,2011-07-06,"Windsor Park, Roseau",Away,Transition Era,0.0,Test,413,842,49.05,29,0,0,2.529,20,0.7652
518950,2011-12-26,Melbourne Cricket Ground,Away,Transition Era,0.0,Test,434,852,50.94,46,0,0,3.072,20,0.7337
518951,2012-01-03,Sydney Cricket Ground,Away,Transition Era,0.0,Test,559,1022,54.7,80,1,559,4.043,4,0.6656
518952,2012-01-13,Western Australia Cricket Association Ground,Away,Transition Era,0.0,Test,318,743,42.8,45,1,318,4.834,10,0.6747
518953,2012-01-24,Adelaide Oval,Away,Transition Era,0.0,Test,464,989,46.92,55,0,0,3.801,12,0.6705
535997,2011-11-06,Feroz Shah Kotla,Home,Transition Era,1.0,Test,461,801,57.55,57,0,0,2.919,20,0.7327
535998,2011-11-14,Eden Gardens,Home,Transition Era,1.0,Test,609,908,67.07,64,1,609,3.53,20,0.7144
565806,2012-11-15,"Sardar Patel Stadium, Motera",Home,Transition Era,1.0,Test,589,1053,55.94,70,1,509,2.609,20,0.7604
565807,2012-11-23,Wankhede Stadium,Home,Transition Era,0.0,Test,458,956,47.91,54,1,458,3.591,10,0.7039
565808,2012-12-05,Eden Gardens,Home,Transition Era,0.0,Test,529,1138,46.49,83,1,529,3.139,13,0.7523
565809,2012-12-13,"Vidarbha Cricket Association Stadium, Jamtha",Home,Transition Era,0.0,Test,314,858,36.6,29,0,0,2.275,14,0.8132
565817,2012-08-23,"Rajiv Gandhi International Stadium, Uppal",Home,Transition Era,1.0,Test,426,807,52.79,57,1,426,2.285,20,0.809
565818,2012-08-31,M Chinnaswamy Stadium,Home,Transition Era,1.0,Test,580,961,60.35,95,0,0,3.749,20,0.6993
598812,2013-02-22,"MA Chidambaram Stadium, Chepauk",Home,Modern Era,1.0,Test,586,996,58.84,75,0,0,2.748,20,0.7493
598813,2013-03-02,"Rajiv Gandhi International Stadium, Uppal",Home,Modern Era,1.0,Test,485,925,52.43,73,0,0,2.421,19,0.8048
598814,2013-03-14,"Punjab Cricket Association Stadium, Mohali",Home,Modern Era,1.0,Test,615,994,61.87,98,0,0,2.73,20,0.7671
598815,2013-03-22,Feroz Shah Kotla,Home,Modern Era,1.0,Test,390,610,63.93,49,0,0,2.685,20,0.7805
648665,2013-12-18,New Wanderers Stadium,Away,Modern Era,1.0,Test,651,1342,48.51,85,1,651,3.281,17,0.7242
648667,2013-12-26,Kingsmead,Away,Modern Era,0.0,Test,539,1185,45.49,75,1,539,3.347,10,0.7116
667651,2014-02-06,Eden Park,Away,Modern Era,0.0,Test,526,939,56.02,72,0,0,3.73,20,0.7229
667653,2014-02-14,Basin Reserve,Away,Modern Era,0.0,Test,579,928,62.39,86,0,0,3.318,18,0.7464
667711,2014-07-09,Trent Bridge,Away,Modern Era,1.0,Test,815,1704,47.83,116,1,815,3.425,10,0.7445
667713,2014-07-17,Lord's,Away,Modern Era,1.0,Test,580,1169,49.62,86,1,580,2.791,20,0.7751
667715,2014-07-27,The Rose Bowl,Away,Modern Era,0.0,Test,459,1037,44.26,59,0,0,3.788,11,0.7064
667717,2014-08-07,Old Trafford,Away,Modern Era,0.0,Test,297,538,55.2,46,1,297,3.479,10,0.7346
667719,2014-08-15,Kennington Oval,Away,Modern Era,0.0,Test,220,543,40.52,29,1,220,4.172,10,0.7124
676525,2013-11-06,Eden Gardens,Home,Modern Era,1.0,Test,437,778,56.17,52,0,0,3.042,20,0.7667
676527,2013-11-14,Wankhede Stadium,Home,Modern Era,1.0,Test,480,648,74.07,66,0,0,3.606,20,0.7313
754737,2014-12-09,Adelaide Oval,Away,Modern Era,0.0,Test,737,1223,60.26,91,0,0,4.27,12,0.664
754739,2014-12-17,"Brisbane Cricket Ground, Woolloongabba",Away,Modern Era,0.0,Test,615,1045,58.85,77,1,615,4.78,16,0.675
754741,2014-12-26,Melbourne Cricket Ground,Away,Modern Era,0.0,Test,630,1169,53.89,74,0,0,3.526,19,0.6999
754743,2015-01-06,Sydney Cricket Ground,Away,Modern Era,0.0,Test,698,1511,46.19,86,0,0,4.275,13,0.6745
870729,2015-06-10,Khan Shaheb Osman Ali Stadium,Away,Modern Era,1.0,Test,456,621,73.43,55,1,456,3.452,10,0.7629
895773,2015-08-12,Galle International Stadium,Away,Modern Era,0.0,Test,459,1006,45.63,49,0,0,4.167,20,0.6856
895775,2015-08-20,P Sara Oval,Away,Modern Era,1.0,Test,682,1230,55.45,67,1,682,2.901,20,0.7484
895777,2015-08-28,Sinhalese Sports Club Ground,Away,Modern Era,1.0,Test,558,1057,52.79,65,1,558,3.415,20,0.7427
903603,2015-11-05,"Punjab Cricket Association Stadium, Mohali",Home,Modern Era,1.0,Test,381,861,44.25,47,1,381,2.717,20,0.7481
903605,2015-11-14,M Chinnaswamy Stadium,Home,Modern Era,0.0,Test,73,132,55.3,12,0,0,3.627,10,0.726
903607,2015-11-25,"Vidarbha Cricket Association Stadium, Jamtha",Home,Modern Era,1.0,Test,351,749,46.86,44,1,351,2.146,20,0.8062
903609,2015-12-03,Feroz Shah Kotla,Home,Modern Era,1.0,Test,585,1308,44.72,69,1,585,1.37,20,0.8832
1022593,2016-07-21,"Sir Vivian Richards Stadium, North Sound",Away,Modern Era,1.0,Test,552,971,56.85,61,1,552,2.816,20,0.802
1022595,2016-07-30,"Sabina Park, Kingston",Away,Modern Era,0.0,Test,473,1027,46.06,59,0,0,3.732,16,0.7412
1022597,2016-08-09,"Darren Sammy National Cricket Stadium, Gros Islet",Away,Modern Era,1.0,Test,534,1066,50.09,43,1,534,2.203,20,0.817
1022599,2016-08-18,"Queen's Park Oval, Port of Spain",Away,Modern Era,0.0,Test,0,0,,0,0,0,2.818,2,0.7955
1030213,2016-09-22,Green Park,Home,Modern Era,1.0,Test,680,1226,55.46,93,1,680,2.716,20,0.7691
1030215,2016-09-30,Eden Gardens,Home,Modern Era,1.0,Test,547,1090,50.18,83,1,547,2.989,20,0.7516
1030217,2016-10-08,Holkar Cricket Stadium,Home,Modern Era,1.0,Test,757,1308,57.87,82,1,757,3.307,20,0.762
1034809,2016-11-09,Saurashtra Cricket Association Stadium,Home,Modern Era,0.0,Test,634,1287,49.26,81,0,0,3.391,13,0.6887
1034811,2016-11-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,Modern Era,1.0,Test,635,1157,54.88,72,1,635,2.063,20,0.8085
1034813,2016-11-26,"Punjab Cricket Association IS Bindra Stadium, Mohali",Home,Modern Era,1.0,Test,499,952,52.42,70,0,0,2.818,20,0.7466
1034815,2016-12-08,Wankhede Stadium,Home,Modern Era,1.0,Test,615,1095,56.16,73,0,0,3.205,20,0.6867
1034817,2016-12-16,"MA Chidambaram Stadium, Chepauk",Home,Modern Era,1.0,Test,752,1144,65.73,80,0,0,2.788,20,0.7378
1041761,2017-02-09,"Rajiv Gandhi International Stadium, Uppal",Home,Modern Era,1.0,Test,832,1170,71.11,93,1,832,2.794,20,0.7905
1062573,2017-02-23,Maharashtra Cricket Association Stadium,Home,Modern Era,0.0,Test,199,444,44.82,24,0,0,2.997,20,0.7544
1062574,2017-03-04,M Chinnaswamy Stadium,Home,Modern Era,1.0,Test,432,1011,42.73,41,1,432,2.451,20,0.7505
1062575,2017-03-16,JSCA International Stadium Complex,Home,Modern Era,0.0,Test,584,1260,46.35,63,0,0,2.758,16,0.7453
1062576,2017-03-25,Himachal Pradesh Cricket Association Stadium,Home,Modern Era,1.0,Test,409,852,48.0,57,0,0,3.07,20,0.7424
1109602,2017-07-26,Galle International Stadium,Away,Modern Era,1.0,Test,820,1117,73.41,95,1,820,3.451,17,0.7178
1109603,2017-08-03,Sinhalese Sports Club Ground,Away,Modern Era,1.0,Test,608,948,64.14,66,1,608,3.417,20,0.7247
1109604,2017-08-12,Pallekele International Cricket Stadium,Away,Modern Era,1.0,Test,463,735,62.99,48,1,463,2.817,20,0.7697
1119549,2018-08-01,Edgbaston,Away,Modern Era,0.0,Test,414,782,52.94,55,0,0,3.273,20,0.7091
1119550,2018-08-09,Lord's,Away,Modern Era,0.0,Test,219,494,44.33,31,1,219,4.491,7,0.6408
1119551,2018-08-18,Trent Bridge,Away,Modern Era,1.0,Test,651,1229,52.97,89,1,651,3.339,20,0.7776
1119552,2018-08-30,The Rose Bowl,Away,Modern Era,0.0,Test,438,927,47.25,46,0,0,2.991,20,0.7502
1119553,2018-09-07,Kennington Oval,Away,Modern Era,0.0,Test,597,1137,52.51,84,0,0,3.22,18,0.7008
1122276,2018-01-05,Newlands,Away,Modern Era,0.0,Test,329,698,47.13,48,0,0,3.633,20,0.7307
1122277,2018-01-13,SuperSport Park,Away,Modern Era,0.0,Test,441,855,51.58,56,0,0,2.888,20,0.7484
1122278,2018-01-24,The Wanderers Stadium,Away,Modern Era,1.0,Test,379,941,40.28,48,1,379,2.663,20,0.7799
1122723,2017-11-16,Eden Gardens,Home,Modern Era,1.0,Test,502,889,56.47,70,1,502,3.349,17,0.7458
1122724,2017-11-24,"Vidarbha Cricket Association Stadium, Jamtha",Home,Modern Era,1.0,Test,601,1057,56.86,56,0,0,2.883,20,0.7604
1122725,2017-12-02,Arun Jaitley Stadium,Home,Modern Era,1.0,Test,767,1081,70.95,80,1,767,2.818,16,0.7708
1144993,2018-12-06,Adelaide Oval,Away,Modern Era,1.0,Test,520,1169,44.48,50,1,520,2.407,20,0.7735
1144994,2018-12-14,Perth Stadium,Away,Modern Era,0.0,Test,396,971,40.78,43,0,0,2.819,20,0.7556
1144995,2018-12-26,Melbourne Cricket Ground,Away,Modern Era,1.0,Test,511,1243,41.11,51,1,511,2.635,20,0.7751
1144996,2019-01-03,Sydney Cricket Ground,Away,Modern Era,1.0,Test,602,1004,59.96,67,1,602,2.812,10,0.7764
1157752,2018-10-04,Saurashtra Cricket Association Stadium,Home,Modern Era,1.0,Test,635,899,70.63,75,1,635,3.815,20,0.7352
1157753,2018-10-12,"Rajiv Gandhi International Stadium, Uppal",Home,Modern Era,1.0,Test,414,737,56.17,50,0,0,2.963,20,0.7497
1187007,2019-10-02,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Home,Modern Era,1.0,Test,807,1218,66.26,116,1,807,3.187,20,0.7626
1187008,2019-10-10,Maharashtra Cricket Association Stadium,Home,Modern Era,1.0,Test,584,939,62.19,82,1,584,2.682,20,0.8044
1187009,2019-10-19,JSCA International Stadium Complex,Home,Modern Era,1.0,Test,480,699,68.67,70,1,480,2.827,21,0.8003
1187016,2019-11-14,Holkar Cricket Stadium,Home,Modern Era,1.0,Test,486,684,71.05,69,0,0,2.84,20,0.7679
1187017,2019-11-22,Eden Gardens,Home,Modern Era,1.0,Test,325,538,60.41,45,0,0,4.2,21,0.7163
1187685,2020-02-21,Basin Reserve,Away,Modern Era,0.0,Test,350,895,39.11,46,1,350,3.5,10,0.7255
1187686,2020-02-29,Hagley Oval,Away,Modern Era,0.0,Test,330,654,50.46,48,1,330,3.362,13,0.7511
1188628,2019-08-22,"Sir Vivian Richards Stadium, Antigua",Away,Modern Era,1.0,Test,611,1255,48.69,60,1,611,3.183,20,0.7611
1188629,2019-08-30,"Sabina Park, Jamaica",Away,Modern Era,1.0,Test,539,1169,46.11,74,1,539,3.056,21,0.7819
1223869,2020-12-17,Adelaide Oval,Away,Modern Era,0.0,Test,262,687,38.14,26,1,262,3.048,12,0.7496
1223870,2020-12-26,Melbourne Cricket Ground,Away,Modern Era,1.0,Test,374,786,47.58,40,0,0,2.249,20,0.797
1223871,2021-01-07,Sydney Cricket Ground,Away,Modern Era,0.0,Test,558,1390,40.14,79,0,0,3.374,16,0.7284
1223872,2021-01-15,Brisbane Cricket Ground,Away,Modern Era,1.0,Test,622,1252,49.68,76,0,0,3.468,20,0.7411
1239543,2021-08-04,"Trent Bridge, Nottingham",Away,Modern Era,0.0,Test,308,593,51.94,46,0,0,3.208,20,0.7525
1239544,2021-08-12,"Lord's, London",Away,Modern Era,1.0,Test,632,1414,44.7,68,1,632,2.844,20,0.7644
1239545,2021-08-25,"Headingley, Leeds",Away,Modern Era,0.0,Test,325,841,38.64,46,1,325,3.264,10,0.7481
1239546,2021-09-02,"Kennington Oval, London",Away,Modern Era,1.0,Test,640,1259,50.83,89,1,640,2.836,20,0.7684
1243384,2021-02-05,MA Chidambaram Stadium,Home,Modern Era,0.0,Test,509,924,55.09,75,0,0,3.194,20,0.7345
1243385,2021-02-13,MA Chidambaram Stadium,Home,Modern Era,1.0,Test,595,1090,54.59,78,1,595,2.61,20,0.765
1243386,2021-02-24,Narendra Modi Stadium,Home,Modern Era,1.0,Test,180,366,49.18,27,0,0,2.433,20,0.7773
1243387,2021-03-04,Narendra Modi Stadium,Home,Modern Era,1.0,Test,346,688,50.29,46,0,0,2.602,20,0.7666
1249875,2021-06-18,"The Rose Bowl, Southampton",Away,Modern Era,0.0,Test,371,991,37.44,38,1,371,2.68,12,0.8002
1277079,2021-12-26,"SuperSport Park, Centurion",Away,Modern Era,1.0,Test,455,936,48.61,75,1,455,2.973,20,0.7791
1277080,2022-01-03,"The Wanderers Stadium, Johannesburg",Away,Modern Era,0.0,Test,419,740,56.62,68,1,419,3.204,13,0.7534
1277081,2022-01-11,"Newlands, Cape Town",Away,Modern Era,0.0,Test,380,870,43.68,54,1,380,3.011,13,0.7574
1278674,2021-11-25,"Green Park, Kanpur",Home,Modern Era,1.0,Test,563,1153,48.83,72,1,563,1.917,19,0.8261
1278675,2021-12-03,"Wankhede Stadium, Mumbai",Home,Modern Era,1.0,Test,573,1079,53.1,81,1,573,2.705,20,0.8071
1278682,2022-03-04,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Home,Modern Era,1.0,Test,546,776,70.36,68,1,546,2.816,20,0.8107
1278683,2022-03-12,"M Chinnaswamy Stadium, Bengaluru",Home,Modern Era,1.0,Test,528,768,68.75,74,1,528,3.325,20,0.743
1320741,2022-07-01,"Edgbaston, Birmingham",Away,Modern Era,0.0,Test,602,1000,60.2,87,1,602,4.791,13,0.6405
1340848,2022-12-14,"Zahur Ahmed Chowdhury Stadium, Chattogram",Away,Modern Era,1.0,Test,650,1173,55.41,78,1,650,2.802,20,0.7793
1340849,2022-12-22,"Shere Bangla National Stadium, Mirpur",Away,Modern Era,1.0,Test,452,801,56.43,57,0,0,3.177,20,0.7341
1348652,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Home,Modern Era,1.0,Test,390,837,46.59,51,0,0,2.782,20,0.801
1348653,2023-02-17,"Arun Jaitley Stadium, Delhi",Home,Modern Era,1.0,Test,361,661,54.61,47,0,0,3.423,20,0.7299
1348654,2023-03-01,"Holkar Cricket Stadium, Indore",Home,Modern Era,0.0,Test,265,563,47.07,30,1,265,2.885,11,0.7238
1348655,2023-03-09,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,0.0,Test,549,1073,51.16,53,0,0,2.668,12,0.7671
1358412,2023-06-07,"Kennington Oval, London",Away,Modern Era,0.0,Test,488,799,61.08,71,0,0,3.587,18,0.7217
1381212,2023-07-12,"Windsor Park, Roseau, Dominica",Away,Modern Era,1.0,Test,397,914,43.44,39,0,0,2.435,20,0.7971
1381213,2023-07-20,"Queen's Park Oval, Port of Spain, Trinidad",Away,Modern Era,1.0,Test,601,912,65.9,71,1,601,2.242,12,0.8262
1387603,2023-12-26,"SuperSport Park, Centurion",Away,Modern Era,0.0,Test,355,611,58.1,60,1,355,3.755,9,0.7316
1387604,2024-01-03,"Newlands, Cape Town",Away,Modern Era,1.0,Test,199,281,70.82,33,0,0,3.839,20,0.7368
1389399,2024-01-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Home,Modern Era,0.0,Test,603,1142,52.8,74,0,0,3.996,20,0.64
1389400,2024-02-02,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Home,Modern Era,1.0,Test,646,1143,56.52,81,1,646,4.354,20,0.6844
1389401,2024-02-15,"Saurashtra Cricket Association Stadium, Rajkot",Home,Modern Era,1.0,Test,855,1373,62.27,109,1,855,3.934,20,0.7173
1389402,2024-02-23,"JSCA International Stadium Complex, Ranchi",Home,Modern Era,1.0,Test,471,986,47.77,50,0,0,3.139,20,0.709
1389403,2024-03-07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Home,Modern Era,1.0,Test,471,745,63.22,67,0,0,3.902,20,0.6961
1426555,2024-11-22,Perth Stadium,Away,Modern Era,1.0,Test,571,1105,51.67,59,1,571,3.109,20,0.7424
1426556,2024-12-06,Adelaide Oval,Away,Modern Era,0.0,Test,329,486,67.7,47,1,329,3.919,10,0.7229
1426557,2024-12-14,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Away,Modern Era,0.0,Test,254,486,52.26,24,0,0,3.951,17,0.6745
1426558,2024-12-26,Melbourne Cricket Ground,Away,Modern Era,0.0,Test,501,1192,42.03,50,0,0,3.431,20,0.7141
1426559,2025-01-03,Sydney Cricket Ground,Away,Modern Era,0.0,Test,308,673,45.77,39,1,308,4.397,14,0.6432
1439891,2024-09-19,"MA Chidambaram Stadium, Chepauk, Chennai",Home,Modern Era,1.0,Test,628,932,67.38,87,1,628,3.503,20,0.7256
1439892,2024-09-27,"Green Park, Kanpur",Home,Modern Era,1.0,Test,378,312,121.15,55,0,0,3.124,20,0.7788
1439896,2024-10-16,"M Chinnaswamy Stadium, Bengaluru",Home,Modern Era,0.0,Test,486,785,61.91,67,1,486,4.297,12,0.6867
1439897,2024-10-24,"Maharashtra Cricket Association Stadium, Pune",Home,Modern Era,0.0,Test,382,635,60.16,47,0,0,3.454,20,0.6753
1439898,2024-11-01,"Wankhede Stadium, Mumbai",Home,Modern Era,0.0,Test,369,533,69.23,45,0,0,3.668,20,0.6652
1448349,2025-06-20,"Headingley, Leeds",Away,Modern Era,0.0,Test,786,1255,62.63,114,1,786,4.588,15,0.6359
1448350,2025-07-02,"Edgbaston, Birmingham",Away,Modern Era,1.0,Test,982,1404,69.94,131,1,982,4.3,20,0.6734
1448351,2025-07-10,"Lord's, London",Away,Modern Era,0.0,Test,527,1165,45.24,65,0,0,3.315,20,0.6994
1448352,2025-07-23,"Old Trafford, Manchester",Away,Modern Era,1.0,Test,729,1543,47.25,84,1,729,4.257,10,0.6288
1448353,2025-07-31,"Kennington Oval, London",Away,Modern Era,1.0,Test,556,946,58.77,77,1,556,4.498,19,0.6484
1479569,2025-10-02,"Narendra Modi Stadium, Ahmedabad",Home,Modern Era,1.0,Test,431,768,56.12,53,0,0,3.448,20,0.7407
1479570,2025-10-10,"Arun Jaitley Stadium, Delhi",Home,Modern Era,1.0,Test,640,1018,62.87,87,1,516,3.179,20,0.7251
1479571,2025-11-14,"Eden Gardens, Kolkata",Home,Modern Era,0.0,Test,263,584,45.03,34,0,0,2.862,20,0.7232
1479572,2025-11-22,"Barsapara Cricket Stadium, Guwahati",Home,Modern Era,0.0,Test,316,886,35.67,35,0,0,3.261,15,0.7068
